,dis,force_f_31000011,force_f_31000010,force_f_31000022,force_f_31000023,force_f_31000021,force_f_31000009,force_f_31000008,force_f_31000020,force_f_31000019
1524,-46.46625000000002,8.62858024560548,10.61314926061884,11.544395624022394,11.33415937109302,10.202529234374907,9.97645562500109,9.844095249999992,202.3616799999999,10.016353499999765
1523,-46.4567316406251,9.073335645975762,10.94085840427525,11.66985273998919,11.378639196613856,10.385775481770743,10.361137440105257,9.720315666666657,202.3616799999999,10.385883749999767
1069,-46.4465974609376,10.089963811910007,11.009839224506369,11.953456912840753,11.273318260415937,11.134457658854075,10.570991513021923,9.768404833333323,202.3616799999999,10.582491249999768
1520,-46.43970000000003,10.965137238830582,10.928735232298518,12.090695726195246,11.260258301757078,11.792261820312408,10.63650326562609,10.14721137499999,202.3616799999999,11.16617549999977
1519,-46.43107949218761,11.686942533874529,10.876411247567479,12.111875403888936,11.366132845539624,12.396399696614488,10.703866026042757,10.58684804166666,202.3616799999999,11.545474249999772
1071,-46.421761914062614,12.090098172302262,11.060512097705827,11.931243034097264,11.736549919107333,12.930416733072816,10.921124130209417,10.878257708333326,202.3616799999999,11.881091749999769
1516,-46.41490000000003,12.222867294128429,11.279330994627621,11.677040905760679,12.02353819921801,12.944993613281147,11.065209375001084,11.473252062499991,202.3616799999999,12.260736499999767
1515,-46.40624628906261,12.120114947774258,11.446410636717465,11.328354162189715,12.153757126301345,12.629385502604062,11.181205869792752,12.08538662499999,202.3616799999999,12.113474749999767
1073,-46.39692832031261,11.58118471348064,11.423554467528014,10.769783331460545,11.89709678775968,11.84266257552073,11.286108973959418,12.445357124999994,202.3616799999999,11.417865749999768
1512,-46.39010000000005,10.945753115295418,11.014307313658385,10.266094811400322,11.634051762694575,11.133562968749903,11.303956203126084,12.02430381249999,202.3616799999999,10.871924999999766
1511,-46.38141035156262,10.231192211456303,10.540144827523537,9.82319633805234,11.382328061522704,10.617398544270737,11.158072250001084,11.412266312499991,202.3616799999999,10.42555499999977
1075,-46.372092382812625,9.37574475454712,10.257627329273213,9.507785694172133,11.170953018553957,10.602416346354069,10.608050625001084,11.008300062499991,202.3616799999999,10.04228874999977
1508,-46.36530000000007,8.866394464599608,10.188379486601502,9.171614627928642,10.853159174803961,10.853913921874902,10.320114484376083,10.59966162499999,202.3616799999999,9.93137899999977
1507,-46.35657441406261,8.620513708892819,10.151515637748286,8.902594188177122,10.56156285470848,11.152709326388793,10.256089468751082,10.277355791666658,202.3616799999999,9.71449124999977
1077,-46.34725644531261,8.81894438894653,9.99853411477194,8.855786050264793,10.454977906357787,11.326918444444349,10.601712343751078,10.218719958333324,202.3616799999999,9.435820499999771
1504,-46.34050000000008,8.960807171569822,9.946302754332216,8.95680720776262,10.55186946581959,11.061005320312407,10.634962640626075,10.11814099999999,202.3616799999999,9.479323499999772
1503,-46.331738476562606,9.11193174893188,9.96069645198779,9.177552977158236,10.728433790743637,10.6237757013888,10.419722906251074,10.040301333333325,202.3616799999999,9.55407974999977
1079,-46.322611914062605,9.34740960794067,10.074215161392626,9.609643286837056,10.940539904241902,10.112718840277688,9.771385656251077,10.072622666666657,202.3616799999999,9.94689549999977
1500,-46.31690000000006,9.207735219451898,10.123293700194033,9.87927166845598,11.066521232909437,9.974963601562411,9.849960468751076,10.28850487499999,202.3616799999999,10.777819999999771
1499,-46.309020507812605,8.894641044868969,10.164794442666363,10.11150240803931,11.153868216633397,10.085656686197828,10.113000635417745,10.444526177083322,202.3616799999999,11.25902399999977
1081,-46.30082910156259,8.436439759501127,10.248001966754906,10.394002149575766,11.211436950357353,10.568393118489494,10.202524802084413,10.23740388541665,202.3616799999999,11.279450874999768
1496,-46.29530000000004,7.986470406640611,10.034064959288276,10.649853825438399,11.266085782714118,10.91095356640616,10.113364968751078,10.036082062499984,202.3616799999999,10.90501024999977
1495,-46.28723769531257,7.606880771267683,9.802639978193916,10.80105965417375,11.203330841796147,11.087430075195222,9.961487535157328,9.874855601562484,202.3616799999999,10.719093749999772
1493,-46.27910000000005,7.4301983558502,9.815895607771553,10.664976007201096,10.791284482421146,10.905830750976474,9.800141300782329,9.828114757812484,202.3616799999999,10.489851499999773
1492,-46.27364628906257,7.387360636055479,9.829960334369659,10.573519002603113,10.345841017740158,10.623301561197831,9.536342312501077,9.787937458333317,202.3616799999999,10.101569999999771
1084,-46.265455078125065,7.746057003129046,9.846452352029164,10.615941925129153,9.8002062371412,10.037982774739499,8.965185062501078,9.767450791666647,202.3616799999999,9.570402249999773
1489,-46.257500000000036,7.497575145513892,9.625552052183789,10.560813834959884,9.452724604003178,9.640242726562416,8.845210703126078,9.795652937499979,202.3616799999999,9.460267999999772
1488,-46.251867773437546,7.010218521866836,9.420746657550813,10.392365595864831,9.15748418375578,9.447846945312419,8.799537687501077,9.519250562499977,202.3616799999999,9.612503249999772
1086,-46.24367636718755,6.413415824812798,9.501618296059927,9.981507922687747,8.82081425471932,9.683905226562421,8.525585812501076,8.280345812499974,202.3616799999999,8.862406749999774
1485,-46.23590000000002,6.333454716149873,9.696653072630562,9.913522153075117,8.817884808104735,9.674494425781173,8.466094312501074,7.766921999999972,202.3616799999999,8.727782499999774
1484,-46.23008496093754,6.568719494523084,9.965601063638049,9.923070243163007,8.995259871418536,9.606568472005133,8.655501869792738,7.661755499999973,202.3616799999999,9.355515249999774
1088,-46.22189414062504,7.232820345613579,10.342125559894559,9.822348008788005,9.37980798209562,9.608566141275963,9.377146223959404,8.055879999999974,202.3616799999999,9.476119999999774
1481,-46.214862500000024,7.8779970598937705,10.452896482481634,9.843841962645428,9.570758947264892,9.708712220703045,9.632414109376072,8.467766874999976,202.3616799999999,9.873479749999778
1480,-46.20975507812504,8.402050992350231,10.432165399066921,10.01009461238501,9.704843683267496,9.811832824869711,9.73211157291774,8.958665124999975,202.3616799999999,10.689254374999777
1090,-46.20340859375004,8.581660716145803,10.282681871316273,10.488407161538653,9.861926877277915,9.825728593098876,9.831474239584406,9.668835124999976,202.3616799999999,10.863528249999774
1477,-46.19776250000001,8.888273850341765,10.017684077513376,10.687386360350501,10.264634746093018,10.061098359374919,9.826523937501072,10.007072124999977,202.3616799999999,10.601273999999776
1476,-46.192799609375044,9.134988501454636,9.61308744797236,10.69653287483618,10.674349955077393,10.306958586588461,9.639362901042741,10.156762604166644,202.3616799999999,10.284774499999777
1092,-46.18646718750003,9.075004292917853,8.90520857726923,10.415514686685135,10.8594625097649,10.362816198567625,9.00988263020941,10.112746520833312,202.3616799999999,10.867171499999777
1473,-46.1806625,8.562092213763393,8.360115464122256,9.976591376219645,10.561369061522715,10.373025166015545,8.609840671876075,10.09017824999998,202.3616799999999,10.971935499999777
1472,-46.17585781250004,8.023079713977015,8.018829860683944,9.507314800942954,10.094414548339124,10.367756456380128,8.344814848959405,9.972905708333315,202.3616799999999,10.492186999999777
1094,-46.16952343750005,7.85869382291256,8.126181028815454,9.104883553547118,9.604082843261,10.36170336002596,8.255399119792738,9.550072541666646,202.3616799999999,10.38995674999978
1469,-46.163562500000005,7.619033984661826,8.345845656810244,8.844651263182534,9.140950224120374,10.00362946484367,8.22057860937607,9.220508874999979,202.3616799999999,10.530580499999779
1468,-46.15891406250006,7.403210722593142,8.559601324319196,8.699798364745032,8.785814661294854,9.584093307291589,8.229446270834401,8.894778104166647,202.3616799999999,10.55796999999978
1096,-46.15257968750005,7.33417113625688,8.643316650507348,8.75888468505753,8.727471181477146,9.332191161458255,8.314783229167734,8.487276520833314,202.3616799999999,9.282800249999779
1465,-46.14646250000002,7.743317479608118,8.526311013243351,8.707596373289952,8.719390269042252,8.92318949609367,8.383555453126068,8.61101537499998,202.3616799999999,8.60178649999978
1464,-46.14197031250005,8.336260855149298,8.35897768705113,8.561415915282144,8.73899057193939,8.535476884114502,8.523323395834401,8.956767374999977,202.3616799999999,8.80022499999978
1098,-46.135635937500055,9.002409397572803,8.24138225752639,8.240933650633705,8.791371953449808,8.368730951822837,8.892643229167735,9.437318374999977,202.3616799999999,9.574601249999782
1461,-46.1293625,9.624288842547575,8.445917196104675,8.302883752440344,8.921646397460226,8.227733089843671,9.113535093751068,9.461429937499979,202.3616799999999,10.080011999999781
1460,-46.12502656250003,10.101235110778777,8.67029601850763,8.614613038573157,9.159423039550072,8.075782601562421,9.250046968751068,9.404692843749979,202.3616799999999,10.234538999999781
1459,-46.11869218750003,10.053516965360483,8.59064157718785,9.192645437336182,9.587293576496688,7.994078235677005,9.2553803333344,9.540866895833314,202.3616799999999,10.13137774999978
1101,-46.11235781250002,9.603396877339645,8.38668349458694,9.468871614419513,9.85160520279877,8.29893008463534,9.181314166667734,9.614093979166649,202.3616799999999,9.77257899999978
1456,-46.10798749999998,8.855137319909632,8.251375666197452,9.452451842284093,9.884314606444605,8.395292996093673,8.756412254688566,9.69698024999998,202.3616799999999,9.41842899999978
1455,-46.10174843750001,8.076754911576298,8.159154678139998,9.268421244912673,9.825205921548775,8.370283670572839,8.100914784376066,9.784066958333316,202.3616799999999,9.213006999999777
1103,-46.095414062500026,7.506143419942186,8.127543956867214,8.874204121051996,9.722245193684191,8.189646571614503,7.104466384376066,9.874095791666651,202.3616799999999,8.902862749999777
1452,-46.09088749999997,7.2432778147826795,8.154522501072943,8.524742726805577,9.402362852538356,7.6879527929686695,6.6973145765635635,9.496683249999986,202.3616799999999,8.350147999999777
1451,-46.084806250000014,6.978706310709599,8.091277925670113,8.230691027228755,8.930399590591742,7.073425577473875,6.596387055209396,8.927850916666653,202.3616799999999,7.845240499999779
1105,-46.07847187499999,6.40127122342119,7.698774725963082,8.05811268204646,8.219115179524035,6.4414547311197055,6.824835801042729,8.252200583333316,202.3616799999999,7.298190774999778
1448,-46.07378749999995,5.945321301129121,7.284577778532663,8.00612562846573,7.641507216698514,6.328427316796789,6.699795923438561,7.519121937499984,202.3616799999999,6.906767699999778
1447,-46.067862500000004,5.712942325030491,6.950406471592964,8.01048299367569,7.2751264813795045,6.455868266275958,6.6469521406260625,6.890755235416652,202.3616799999999,6.452021599999776
1107,-46.06152812500001,6.029791022515841,6.878005833848823,8.06328232365616,7.408750980337836,6.7857708751301224,7.164185265626065,6.633952677083322,202.3616799999999,6.158242499999777
1444,-46.05668749999995,6.4730382096008015,7.243500459056342,7.976986064598544,7.9702956746086695,7.090261535937417,7.583480085938567,6.637605974999989,202.3616799999999,6.535352799999778
1443,-46.05092275390626,6.949728112180555,7.698120561019641,7.879787798745681,8.583091550943305,7.316662220572837,7.828566441667735,6.757210816666657,202.3616799999999,7.130324149999777
1109,-46.04496308593747,7.400347671645074,7.982221830298611,7.888979101545161,8.921720778156844,7.334204924739504,7.6489657083344,6.964214433333325,202.3616799999999,7.930927449999775
1440,-46.04164999999995,7.702085248382541,8.07265000787226,8.053114524413001,8.933799506346947,7.696630365234297,7.690139837501068,7.0796624249999915,202.3616799999999,8.507219999999776
1439,-46.03771123046876,7.908391036643444,8.16444836451085,8.266782564329995,8.765573404947204,8.171717231770756,7.74864778906357,7.037866643749992,202.3616799999999,8.947915249999777
1111,-46.03337216796877,7.977283442201711,8.454030350049589,8.474104335326087,8.382983313801372,8.63990564010409,7.638382345313572,6.615895168749992,202.3616799999999,8.965934249999776
1436,-46.03004999999996,7.994539938085906,8.341273131285348,8.57658966882218,8.340839827050068,8.556669624999921,7.371951395313573,6.67699408749999,202.3616799999999,8.375527499999778
1435,-46.02613063151043,7.949809145591875,8.001213424046579,8.602239484024,8.341103699836527,8.283348226822838,7.133956046355239,6.835881687499992,202.3616799999999,8.462355749999778
1113,-46.021789095052085,7.770752397637227,7.381585455687205,8.502219181843007,8.128143046841735,7.991195102864505,7.137433006771905,6.805064937499994,202.3616799999999,8.755475749999778
1432,-46.01844999999996,7.39804692330319,7.353320192613477,8.261484534837797,7.68118340126882,7.7631790093749204,7.2911631671885715,6.703721768749994,202.3616799999999,8.382668499999781
1431,-46.01454755859376,6.898559504696287,7.521271423110711,7.915070964696193,7.184976241177674,7.503534367838461,7.508736251042739,6.625136108333326,202.3616799999999,7.928917274999783
1115,-46.01020602213543,6.212374979650172,7.686509429035194,7.392334969969631,6.775025530109965,7.084867051692628,7.7675849052094055,6.685349391666657,202.3616799999999,7.144332999999782
1428,-46.00684999999998,5.819609598870821,7.430257074528765,6.936334701610258,6.296808005468039,6.779561493749919,7.760689751563573,6.36788941874999,202.3616799999999,6.2984362499997815
1427,-46.0029644856771,5.617249603483044,6.964909254800171,6.583114683918203,6.015381143586526,6.562122336979085,7.5878803369802394,6.033629318749989,202.3616799999999,6.192845374999781
1117,-45.998623242187506,5.692686620003226,6.293765399835977,6.471499691860913,6.3925930835604845,6.49492062552075,7.183071947396907,6.026642093749989,202.3616799999999,6.508434374999782
1424,-45.99524999999996,5.553258531799286,5.798507151854206,6.516984942967685,6.646445444921162,6.675065673046789,6.967837871876074,6.215790687499989,202.3616799999999,6.560439199999781
1423,-45.991384472656264,5.379892141503875,5.407007642379515,6.651108906720943,6.889784835578714,6.888596417187412,6.932375195834407,6.641355889583322,202.3616799999999,6.523176099999782
1119,-45.987042968750025,5.319575949658173,5.150898741443644,6.894048765249591,7.2249448927401705,6.954937492187414,7.24665240416774,7.580035097916655,202.3616799999999,6.764992549999782
